Date,Probe,jet_detection,x_gsm,y_gsm,z_gsm,r_spc,jet_time,ind_min_msp,ind_max_msp,ind_min_msh,ind_max_msh,ind_jet_center,angle_b_lmn_vec_msp_msh_median,b_lmn_vec_msp_mean_n,b_lmn_vec_msp_mean_m,b_lmn_vec_msp_mean_l,b_lmn_vec_msp_median_n,b_lmn_vec_msp_median_m,b_lmn_vec_msp_median_l,b_lmn_vec_msh_mean_n,b_lmn_vec_msh_mean_m,b_lmn_vec_msh_mean_l,b_lmn_vec_msh_median_n,b_lmn_vec_msh_median_m,b_lmn_vec_msh_median_l,np_msp_median,np_msp_mean,np_msh_median,np_msh_mean,vp_lmn_vec_msp_mean_n,vp_lmn_vec_msp_mean_m,vp_lmn_vec_msp_mean_l,vp_lmn_vec_msp_median_n,vp_lmn_vec_msp_median_m,vp_lmn_vec_msp_median_l,vp_lmn_vec_msh_mean_n,vp_lmn_vec_msh_mean_m,vp_lmn_vec_msh_mean_l,vp_lmn_vec_msh_median_n,vp_lmn_vec_msh_median_m,vp_lmn_vec_msh_median_l,tp_para_msp_median,tp_para_msh_median,tp_para_msp_mean,tp_para_msh_mean,tp_perp_msp_median,tp_perp_msh_median,tp_perp_msp_mean,tp_perp_msh_mean,beta_msh_mean,beta_msp_mean
2015-09-09 04:30:00+00:00,3,True,1.6230000257492065,-0.7059999704360962,0.5529999732971191,0.8970000147819519,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 04:40:00+00:00,3,True,2.183000087738037,-0.3409999907016754,0.4580000042915344,0.5709999799728394,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 04:50:00+00:00,3,True,2.63700008392334,0.04100000113248825,0.33399999141693115,0.3370000123977661,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 05:00:00+00:00,3,True,3.013000011444092,0.42100000381469727,0.19499999284744263,0.46399998664855957,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 05:10:00+00:00,3,True,3.3289999961853027,0.7919999957084656,0.04500000178813934,0.7929999828338623,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 05:20:00+00:00,3,True,3.5989999771118164,1.149999976158142,-0.11100000143051147,1.1549999713897705,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 05:30:00+00:00,3,True,3.8320000171661377,1.4930000305175781,-0.27000001072883606,1.5180000066757202,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 05:40:00+00:00,3,True,4.034999847412109,1.8229999542236328,-0.43299999833106995,1.8739999532699585,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 05:50:00+00:00,3,True,4.211999893188477,2.1389999389648438,-0.597000002861023,2.2209999561309814,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 06:00:00+00:00,3,True,4.368000030517578,2.441999912261963,-0.7620000243186951,2.558000087738037,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 06:10:00+00:00,3,True,4.505000114440918,2.7320001125335693,-0.9279999732971191,2.884999990463257,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 06:20:00+00:00,3,True,4.625999927520752,3.009999990463257,-1.093999981880188,3.203000068664551,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 06:30:00+00:00,3,True,4.732999801635742,3.2769999504089355,-1.2610000371932983,3.510999917984009,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 06:40:00+00:00,3,True,4.827000141143799,3.5339999198913574,-1.4270000457763672,3.811000108718872,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 06:50:00+00:00,3,True,4.908999919891357,3.7799999713897705,-1.5920000076293945,4.10099983215332,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 07:00:00+00:00,3,True,4.980999946594238,4.015999794006348,-1.75600004196167,4.382999897003174,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 07:10:00+00:00,3,True,5.044000148773193,4.243000030517578,-1.9199999570846558,4.6570000648498535,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 07:20:00+00:00,3,True,5.0980000495910645,4.460999965667725,-2.0820000171661377,4.922999858856201,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 07:30:00+00:00,3,True,5.144000053405762,4.671999931335449,-2.242000102996826,5.182000160217285,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 07:40:00+00:00,3,True,5.183000087738037,4.874000072479248,-2.4010000228881836,5.433000087738037,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 07:50:00+00:00,3,True,5.216000080108643,5.068999767303467,-2.556999921798706,5.677000045776367,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 08:00:00+00:00,3,True,5.242000102996826,5.256999969482422,-2.7119998931884766,5.914999961853027,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 08:10:00+00:00,3,True,5.26200008392334,5.438000202178955,-2.864000082015991,6.145999908447266,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 08:20:00+00:00,3,True,5.2769999504089355,5.61299991607666,-3.013000011444092,6.370999813079834,2015-09-08 18:15:50.452859044+00:00,2103,2135,1535,1567,309,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1059999465942383,1.1109999418258667,14.234000205993652,14.432000160217285,19.55,-42.098,8.426,17.992,-41.056,6.487,-25.208,-199.535,-60.796,-25.789,-197.424,-63.405,71800992.0,2779716.5,71633600.0,2760066.75,94477736.0,3202801.25,94595256.0,3205252.25,nan,nan,
2015-09-09 08:40:00+00:00,3,True,5.290999889373779,5.945000171661377,-3.303999900817871,6.802000045776367,2015-09-09 08:43:23.426490545+00:00,1228,1260,494,526,1196,40.69,30.828,-45.346,11.903,30.625,-45.558,11.917,21.094,-5.429,8.118,21.094,-5.429,8.118,2.7850000858306885,2.7200000286102295,39.680999755859375,39.75699996948242,15.648,37.752,-52.654,8.103,40.488,-53.889,-78.978,-95.301,-188.904,-79.619,-94.559,-188.813,25097052.0,4368413.0,25245284.0,4421253.0,22402180.0,4602763.0,22412968.0,4561907.5,14.084,0.729,
2015-09-09 13:00:00+00:00,3,True,4.310999870300293,9.012999534606934,-5.571000099182129,10.595999717712402,2015-09-09 12:59:14.303514957+00:00,127,159,1209,1241,401,149.018,10.849,-10.383,8.506,11.038,-10.489,8.401,-11.965,18.552,-35.877,-11.965,18.552,-35.877,1.059000015258789,1.0800000429153442,16.170000076293945,16.024999618530273,-28.566,-4.216,-20.753,-26.657,-2.619,-18.169,-0.925,-190.38,-70.554,-1.35,-190.236,-70.288,63916632.0,1633950.125,63987608.0,1634866.0,78784040.0,2645754.0,79005416.0,2640166.75,0.625,8.682,
2015-09-09 13:10:00+00:00,3,True,4.24399995803833,9.104000091552734,-5.591000080108643,10.684000015258789,2015-09-09 12:59:14.303514957+00:00,127,159,1209,1241,401,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.059000015258789,1.0800000429153442,16.170000076293945,16.024999618530273,-28.566,-4.216,-20.753,-26.657,-2.619,-18.169,-0.925,-190.38,-70.554,-1.35,-190.236,-70.288,63916632.0,1633950.125,63987608.0,1634866.0,78784040.0,2645754.0,79005416.0,2640166.75,nan,nan,
2015-09-09 13:50:00+00:00,3,True,3.9619998931884766,9.454000473022461,-5.620999813079834,10.99899959564209,2015-09-09 13:52:55.575419544+00:00,542,574,1008,1040,543,134.155,9.049,-10.935,17.465,9.058,-11.046,17.582,-3.366,-3.32,-11.567,-3.366,-3.32,-11.567,0.7059999704360962,0.7059999704360962,11.380000114440918,11.472999572753906,49.403,22.339,-40.948,43.132,22.034,-39.918,-46.59,-159.537,-74.732,-46.053,-157.318,-71.093,54192124.0,4270996.5,54733744.0,4362265.5,74107368.0,4778157.5,74485368.0,4801812.0,19.133,2.967,
2015-09-09 14:10:00+00:00,3,True,3.812999963760376,9.619000434875488,-5.605999946594238,11.133999824523926,2015-09-09 14:09:10.657074093+00:00,1930,1962,2528,2560,1671,166.191,12.173,-13.411,26.216,12.191,-13.82,26.543,-9.59,6.414,-27.368,-9.59,6.414,-27.368,0.628000020980835,0.6200000047683716,13.96500015258789,13.916000366210938,80.63,70.299,55.568,85.752,67.282,53.444,-15.198,-184.931,-59.212,-14.694,-183.799,-59.669,65139244.0,3352344.5,64883828.0,3415843.0,70068304.0,3258129.25,70406128.0,3275302.75,1.816,1.414,
2015-09-09 16:10:00+00:00,3,True,2.819000005722046,10.425000190734863,-5.1529998779296875,11.628999710083008,2015-09-09 16:11:01.633329034+00:00,1976,2008,1239,1271,518,25.248,5.02,-3.124,20.442,4.887,-2.829,21.21,5.789,-17.057,25.981,5.789,-17.057,25.981,1.6239999532699585,1.7879999876022339,36.09299850463867,36.244998931884766,58.354,68.663,-22.82,59.879,68.086,-24.4,-28.551,-184.795,-164.605,-28.971,-187.101,-164.881,54022488.0,2781293.5,51631100.0,2789217.75,52956944.0,3329999.75,52720684.0,3323487.25,3.702,7.124,
2015-09-11 09:50:00+00:00,3,True,5.439000129699707,6.979000091552734,-4.296999931335449,8.196000099182129,2015-09-11 09:47:01.733442068+00:00,860,892,319,351,811,147.535,10.449,-36.271,61.558,10.283,-37.06,61.869,-4.56,-2.019,-89.991,-4.56,-2.019,-89.991,1.1490000486373901,1.090999960899353,24.91699981689453,24.875999450683594,35.048,-187.59,-30.867,35.316,-186.757,-32.269,-20.824,-268.224,-116.91,-24.536,-259.274,-116.733,60619044.0,1992577.375,60390660.0,2010122.625,72569680.0,4256267.0,72669112.0,4251023.5,0.295,0.468,
2015-09-11 10:00:00+00:00,3,True,5.414000034332275,7.103000164031982,-4.408999919891357,8.359999656677246,2015-09-11 09:47:01.733442068+00:00,700,732,239,271,651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.1490000486373901,1.090999960899353,23.413999557495117,23.513999938964844,35.048,-187.59,-30.867,35.316,-186.757,-32.269,-23.764,-275.713,-104.238,-16.122,-275.516,-104.007,60619044.0,2088720.5,60390660.0,2101883.75,72569680.0,4228612.0,72669112.0,4237203.5,nan,nan,
2015-09-11 10:10:00+00:00,3,True,5.38700008392334,7.223999977111816,-4.515999794006348,8.519000053405762,2015-09-11 10:12:59.343869447+00:00,598,630,1339,1371,834,159.126,16.112,-12.642,44.139,16.288,-13.187,43.981,-7.219,-0.307,-61.128,-7.219,-0.307,-61.128,1.8480000495910645,1.8200000524520874,20.481000900268555,21.7549991607666,-24.035,-108.989,-198.227,-29.18,-109.22,-201.045,-46.163,-352.884,-131.833,-46.945,-354.74,-131.493,43345996.0,3360456.0,44331892.0,3320172.0,49752120.0,4919625.0,52260048.0,5054888.0,0.891,1.253,
2015-09-11 11:50:00+00:00,3,True,4.9720001220703125,8.305000305175781,-5.335000038146973,9.871000289916992,2015-09-11 11:52:50.609575510+00:00,400,432,1337,1369,1737,43.283,9.524,-16.018,54.234,9.644,-18.103,53.725,6.361,-38.234,19.941,6.361,-38.234,19.941,1.503000020980835,1.6799999475479126,15.081999778747559,14.968999862670898,23.425,-216.53,-114.104,28.221,-242.07,-122.0,2.382,-273.624,-315.692,-2.918,-273.199,-320.968,22931680.0,5857037.0,22373946.0,6017472.5,40028764.0,6860891.5,37815268.0,6897354.0,1.745,0.488,
2015-09-11 12:00:00+00:00,3,True,4.918000221252441,8.404000282287598,-5.389999866485596,9.984000205993652,2015-09-11 11:55:20.460613012+00:00,132,164,204,236,136,59.554,3.139,-15.632,47.281,2.709,-16.878,47.129,3.077,-26.431,4.946,3.077,-26.431,4.946,0.9750000238418579,1.0290000438690186,13.704999923706055,13.78499984741211,17.186,-192.203,-102.554,14.756,-193.665,-92.791,-20.269,-258.367,-279.912,-22.067,-256.128,-277.522,47509992.0,7800497.5,47321136.0,7988799.0,63364164.0,7109735.0,62019120.0,7092454.5,5.371,0.749,
2015-09-11 12:10:00+00:00,3,True,4.861999988555908,8.50100040435791,-5.440000057220459,10.092000007629395,2015-09-11 11:52:50.609575510+00:00,769,801,123,155,511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.652999997138977,1.7230000495910645,14.852999687194824,14.963000297546387,18.334,-113.843,-62.546,22.014,-109.947,-59.865,-1.89,-282.556,-329.249,-5.188,-281.252,-327.327,24430458.0,5481900.5,25576940.0,5531608.5,31096386.0,6895327.0,33704384.0,6874565.0,nan,nan,
2015-09-11 12:20:00+00:00,3,True,4.804999828338623,8.595999717712402,-5.484000205993652,10.196999549865723,2015-09-11 11:52:50.609575510+00:00,769,801,123,155,511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.652999997138977,1.7230000495910645,14.852999687194824,14.963000297546387,18.334,-113.843,-62.546,22.014,-109.947,-59.865,-1.89,-282.556,-329.249,-5.188,-281.252,-327.327,24430458.0,5481900.5,25576940.0,5531608.5,31096386.0,6895327.0,33704384.0,6874565.0,nan,nan,
2015-09-11 12:30:00+00:00,3,True,4.744999885559082,8.6899995803833,-5.52400016784668,10.29699993133545,2015-09-11 11:52:50.609575510+00:00,769,801,123,155,511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.652999997138977,1.7230000495910645,14.852999687194824,14.963000297546387,18.334,-113.843,-62.546,22.014,-109.947,-59.865,-1.89,-282.556,-329.249,-5.188,-281.252,-327.327,24430458.0,5481900.5,25576940.0,5531608.5,31096386.0,6895327.0,33704384.0,6874565.0,nan,nan,
2015-09-11 12:40:00+00:00,3,True,4.684000015258789,8.782999992370605,-5.558000087738037,10.394000053405762,2015-09-11 11:52:50.609575510+00:00,769,801,123,155,511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.652999997138977,1.7230000495910645,14.852999687194824,14.963000297546387,18.334,-113.843,-62.546,22.014,-109.947,-59.865,-1.89,-282.556,-329.249,-5.188,-281.252,-327.327,24430458.0,5481900.5,25576940.0,5531608.5,31096386.0,6895327.0,33704384.0,6874565.0,nan,nan,
2015-09-11 12:50:00+00:00,3,True,4.620999813079834,8.875,-5.586999893188477,10.487000465393066,2015-09-11 11:52:50.609575510+00:00,769,801,123,155,511,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.652999997138977,1.7230000495910645,14.852999687194824,14.963000297546387,18.334,-113.843,-62.546,22.014,-109.947,-59.865,-1.89,-282.556,-329.249,-5.188,-281.252,-327.327,24430458.0,5481900.5,25576940.0,5531608.5,31096386.0,6895327.0,33704384.0,6874565.0,nan,nan,
2015-09-11 15:10:00+00:00,3,True,3.5829999446868896,9.991000175476074,-5.474999904632568,11.392999649047852,2015-09-11 15:09:17.318080425+00:00,329,361,634,666,355,127.866,21.319,-8.942,29.728,21.464,-9.143,29.723,-1.636,-13.548,-25.675,-1.636,-13.548,-25.675,0.8840000033378601,1.0609999895095825,22.48900032043457,22.354000091552734,-56.396,-311.641,-114.216,-61.086,-293.015,-119.458,-0.044,-306.815,-143.493,1.306,-304.941,-143.753,36552336.0,4632895.0,37334864.0,4658353.0,49382332.0,4300072.0,51441168.0,4289304.0,4.163,1.091,
2015-09-11 15:20:00+00:00,3,True,3.499000072479248,10.055999755859375,-5.433000087738037,11.430000305175781,2015-09-11 15:23:41.099381447+00:00,623,655,122,154,980,135.31,20.107,-10.381,19.144,20.226,-10.34,18.987,-16.706,-0.836,-1.253,-16.706,-0.836,-1.253,0.8899999856948853,0.8820000290870667,28.80500030517578,27.635000228881836,9.747,72.532,-0.401,12.029,75.02,-1.591,-157.488,-301.339,-120.704,-156.847,-300.857,-121.213,54083424.0,4164417.75,54156804.0,4444687.5,56557396.0,3766006.0,56498556.0,3968209.75,14.304,1.913,
2015-09-11 16:20:00+00:00,3,True,2.9730000495910645,10.383999824523926,-5.113999843597412,11.574999809265137,2015-09-11 16:18:27.173752069+00:00,903,935,273,305,1380,155.915,10.73,-7.363,13.828,10.562,-7.339,13.86,-12.738,25.949,-21.197,-12.738,25.949,-21.197,0.781000018119812,0.7760000228881836,18.979000091552734,19.018999099731445,29.11,-63.224,17.706,27.534,-60.759,17.008,-23.292,-259.024,-119.536,-22.159,-255.952,-123.609,51543744.0,3210969.25,52118012.0,3184042.75,56805924.0,4530881.0,58294796.0,4572825.5,1.905,4.048,
2015-09-02 16:47:33+00:00,3,True,1.6269999742507935,10.857999801635742,-4.763000011444092,11.857000350952148,2015-09-02 16:47:33.709315896+00:00,177,209,2627,2659,2004,23.095,3.144,-1.845,29.129,3.101,-1.743,29.183,6.739,-13.628,27.971,6.739,-13.628,27.971,3.11899995803833,3.1470000743865967,38.37300109863281,37.89500045776367,-41.264,-45.948,7.944,-41.854,-45.476,8.729,2.062,-303.348,-164.139,2.501,-303.473,-164.783,26817270.0,2579090.75,26779010.0,2591679.0,32080320.0,2512695.0,32211218.0,2563107.5,3.182,3.623,
2015-09-04 12:10:49+00:00,3,True,4.0279998779296875,8.59000015258789,-5.229000091552734,10.055999755859375,2015-09-04 12:10:49.514702916+00:00,761,793,517,549,502,45.929,11.345,-12.326,19.856,11.354,-12.768,19.792,9.673,7.712,25.323,9.673,7.712,25.323,1.0479999780654907,1.0499999523162842,13.946000099182129,14.196999549865723,0.335,62.05,-102.588,-5.202,61.726,-103.352,-37.376,-260.613,-239.553,-44.987,-262.122,-236.024,75588368.0,8703994.0,75840688.0,8605988.0,91490624.0,7127696.5,90825368.0,7097793.5,4.876,4.365,
2015-09-07 13:51:35+00:00,3,True,3.7049999237060547,9.520000457763672,-5.578999996185303,11.034000396728516,2015-09-07 13:51:35.009634375+00:00,466,498,1371,1403,940,49.906,5.974,-0.432,48.716,6.084,-1.147,48.684,8.424,39.955,34.663,8.424,39.955,34.663,4.446000099182129,4.400000095367432,15.394000053405762,16.71500015258789,-13.109,-4.026,-109.946,-13.502,-1.825,-109.25,-27.416,-199.813,-116.554,-33.262,-157.791,-97.769,13693602.0,4699522.5,13638266.0,4765631.0,13328718.0,4898083.5,13442106.0,4839631.0,1.227,0.86,
2015-09-07 13:58:32+00:00,3,True,3.6530001163482666,9.579999923706055,-5.576000213623047,11.083999633789062,2015-09-07 13:58:32.387494087+00:00,1084,1116,2027,2059,1056,139.797,6.02,-8.679,39.647,7.15,-8.179,39.691,-13.259,31.26,-24.177,-13.259,31.26,-24.177,2.7739999294281006,3.066999912261963,21.430999755859375,21.219999313354492,27.222,-216.057,-0.428,24.879,-200.146,-13.876,0.515,-312.789,-208.953,3.883,-318.49,-205.381,24117890.0,3081121.5,24104590.0,3118009.5,29120500.0,3598426.0,28340086.0,3708939.0,1.359,1.613,
